estacion,fecha,precip,lag1,lag2,lag3,mm3,mm7,mes,extremo
52045020,2004-12-21,2.0,7.2,4.2,6.1,4.466666666666647,4.128571428571429,12,0
52045020,2004-12-22,7.8,2.0,7.2,4.2,5.666666666666647,4.885714285714287,12,0
52045020,2004-12-23,9.7,7.8,2.0,7.2,6.499999999999981,5.3571428571428585,12,0
52045020,2004-12-24,6.5,9.7,7.8,2.0,7.999999999999981,6.214285714285715,12,0
52045020,2004-12-25,0.3,6.5,9.7,7.8,5.49999999999998,5.385714285714286,12,0
52045020,2004-12-26,8.9,0.3,6.5,9.7,5.233333333333314,6.057142857142858,12,0
52045020,2004-12-27,9.3,8.9,0.3,6.5,6.166666666666647,6.3571428571428585,12,0
52045020,2004-12-28,1.5,9.3,8.9,0.3,6.566666666666648,6.2857142857142865,12,0
52045020,2004-12-29,7.7,1.5,9.3,8.9,6.166666666666647,6.271428571428572,12,0
52045020,2004-12-30,5.3999999999999995,7.7,1.5,9.3,4.866666666666647,5.657142857142858,12,0
52045020,2004-12-31,10.5,5.3999999999999995,7.7,1.5,7.866666666666647,6.2285714285714295,12,1
52045020,2005-01-01,7.8,10.5,5.3999999999999995,7.7,7.899999999999981,7.300000000000002,1,0
52045020,2005-01-02,5.3,7.8,10.5,5.3999999999999995,7.866666666666646,6.7857142857142865,1,0
52045020,2005-01-03,6.5,5.3,7.8,10.5,6.533333333333314,6.385714285714287,1,0
52045020,2005-01-04,6.2,6.5,5.3,7.8,5.99999999999998,7.057142857142858,1,0
52045020,2005-01-05,5.8,6.2,6.5,5.3,6.166666666666647,6.7857142857142865,1,0
52045020,2005-01-06,3.0,5.8,6.2,6.5,4.9999999999999805,6.442857142857144,1,0
52045020,2005-01-07,8.1,3.0,5.8,6.2,5.633333333333314,6.1000000000000005,1,0
52045020,2005-01-08,6.2,8.1,3.0,5.8,5.766666666666647,5.871428571428573,1,0
52045020,2005-01-09,6.1,6.2,8.1,3.0,6.79999999999998,5.985714285714287,1,0
52045020,2005-01-10,5.0,6.1,6.2,8.1,5.766666666666647,5.771428571428572,1,0
52045020,2005-01-11,8.8,5.0,6.1,6.2,6.633333333333314,6.142857142857145,1,0
52045020,2005-01-12,7.4,8.8,5.0,6.1,7.066666666666646,6.371428571428573,1,0
52045020,2005-01-13,4.7,7.4,8.8,5.0,6.966666666666647,6.614285714285715,1,0
52045020,2005-01-14,10.5,4.7,7.4,8.8,7.533333333333314,6.957142857142857,1,1
52045020,2005-01-15,4.7,10.5,4.7,7.4,6.633333333333314,6.742857142857145,1,0
52045020,2005-01-16,4.4,4.7,10.5,4.7,6.533333333333314,6.500000000000001,1,0
52045020,2005-01-17,1.2,4.4,4.7,10.5,3.433333333333314,5.957142857142858,1,0
52045020,2005-01-18,8.4,1.2,4.4,4.7,4.666666666666647,5.9,1,0
52045020,2005-01-19,2.9,8.4,1.2,4.4,4.166666666666647,5.257142857142858,1,0
52045020,2005-01-20,4.4,2.9,8.4,1.2,5.233333333333314,5.214285714285716,1,0
52045020,2005-01-21,6.7,4.4,2.9,8.4,4.666666666666647,4.671428571428573,1,0
52045020,2005-01-22,5.8,6.7,4.4,2.9,5.633333333333314,4.82857142857143,1,0
52045020,2005-01-23,7.6,5.8,6.7,4.4,6.699999999999981,5.2857142857142865,1,0
52045020,2005-01-24,3.3000000000000003,7.6,5.8,6.7,5.566666666666648,5.585714285714287,1,0
52045020,2005-01-25,5.2,3.3000000000000003,7.6,5.8,5.366666666666647,5.128571428571429,1,0
52045020,2005-01-26,11.1,5.2,3.3000000000000003,7.6,6.533333333333314,6.300000000000002,1,1
52045020,2005-01-27,6.8,11.1,5.2,3.3000000000000003,7.699999999999981,6.642857142857144,1,0
52045020,2005-01-28,7.8,6.8,11.1,5.2,8.566666666666647,6.800000000000002,1,0
52045020,2005-01-29,6.0,7.8,6.8,11.1,6.866666666666647,6.82857142857143,1,0
52045020,2005-01-30,2.6,6.0,7.8,6.8,5.466666666666647,6.114285714285715,1,0
52045020,2005-01-31,10.5,2.6,6.0,7.8,6.366666666666647,7.142857142857144,1,1
52045020,2005-02-01,10.4,10.5,2.6,6.0,7.833333333333314,7.885714285714286,2,1
52045020,2005-02-02,3.3,10.4,10.5,2.6,8.066666666666647,6.771428571428572,2,0
52045020,2005-02-03,1.2000000000000002,3.3,10.4,10.5,4.966666666666647,5.971428571428573,2,0
52045020,2005-02-04,3.5,1.2000000000000002,3.3,10.4,2.666666666666647,5.357142857142859,2,0
52045020,2005-02-05,5.0,3.5,1.2000000000000002,3.3,3.2333333333333143,5.214285714285715,2,0
52045020,2005-02-06,6.8,5.0,3.5,1.2000000000000002,5.099999999999981,5.814285714285715,2,0
52045020,2005-02-07,4.9,6.8,5.0,3.5,5.566666666666646,5.014285714285715,2,0
52045020,2005-02-08,2.5,4.9,6.8,5.0,4.733333333333314,3.8857142857142866,2,0
52045020,2005-02-09,4.9,2.5,4.9,6.8,4.099999999999981,4.114285714285716,2,0
52045020,2005-02-10,0.4,4.9,2.5,4.9,2.5999999999999805,4.000000000000001,2,0
52045020,2005-02-11,1.7,0.4,4.9,2.5,2.333333333333314,3.7428571428571438,2,0
52045020,2005-02-12,0.0,1.7,0.4,4.9,0.6999999999999805,3.0285714285714294,2,0
52045020,2005-02-13,8.1,0.0,1.7,0.4,3.2666666666666466,3.2142857142857153,2,0
52045020,2005-02-14,10.200000000000001,8.1,0.0,1.7,6.099999999999981,3.971428571428573,2,1
52045020,2005-02-15,4.7,10.200000000000001,8.1,0.0,7.666666666666647,4.285714285714287,2,0
52045020,2005-02-16,0.7000000000000001,4.7,10.200000000000001,8.1,5.199999999999981,3.685714285714287,2,0
52045020,2005-02-17,4.9,0.7000000000000001,4.7,10.200000000000001,3.433333333333314,4.32857142857143,2,0
52045020,2005-02-18,5.3,4.9,0.7000000000000001,4.7,3.6333333333333138,4.842857142857144,2,0
52045020,2005-02-19,0.30000000000000004,5.3,4.9,0.7000000000000001,3.499999999999981,4.885714285714287,2,0
52045020,2005-02-20,6.4,0.30000000000000004,5.3,4.9,3.9999999999999805,4.642857142857144,2,0
52045020,2005-02-21,7.9,6.4,0.30000000000000004,5.3,4.866666666666647,4.314285714285715,2,0
52045020,2005-02-22,10.2,7.9,6.4,0.30000000000000004,8.166666666666647,5.1000000000000005,2,1
52045020,2005-02-23,9.4,10.2,7.9,6.4,9.166666666666648,6.342857142857144,2,0
52045020,2005-02-24,10.2,9.4,10.2,7.9,9.933333333333314,7.1000000000000005,2,1
52045020,2005-02-25,7.2,10.2,9.4,10.2,8.933333333333314,7.371428571428573,2,0
52045020,2005-02-26,2.4000000000000004,7.2,10.2,9.4,6.59999999999998,7.671428571428572,2,0
52045020,2005-02-27,2.6,2.4000000000000004,7.2,10.2,4.066666666666647,7.128571428571429,2,0
52045020,2005-02-28,0.0,2.6,2.4000000000000004,7.2,1.6666666666666465,6.000000000000001,2,0
52045020,2005-03-01,3.6,0.0,2.6,2.4000000000000004,2.0666666666666464,5.057142857142858,3,0
52045020,2005-03-02,0.30000000000000004,3.6,0.0,2.6,1.29999999999998,3.7571428571428584,3,0
52045020,2005-03-03,2.1999999999999997,0.30000000000000004,3.6,0.0,2.0333333333333132,2.614285714285716,3,0
52045020,2005-03-04,0.1,2.1999999999999997,0.30000000000000004,3.6,0.8666666666666464,1.600000000000001,3,0
52045020,2005-03-05,4.9,0.1,2.1999999999999997,0.30000000000000004,2.39999999999998,1.9571428571428584,3,0
52045020,2005-03-06,0.4,4.9,0.1,2.1999999999999997,1.79999999999998,1.642857142857144,3,0
52045020,2005-03-07,3.8,0.4,4.9,0.1,3.0333333333333132,2.1857142857142864,3,0
52045020,2005-03-08,1.4,3.8,0.4,4.9,1.8666666666666465,1.8714285714285723,3,0
52045020,2005-03-09,1.9,1.4,3.8,0.4,2.3666666666666463,2.100000000000001,3,0
52045020,2005-03-10,3.4000000000000004,1.9,1.4,3.8,2.2333333333333134,2.2714285714285727,3,0
52045020,2005-03-11,8.7,3.4000000000000004,1.9,1.4,4.6666666666666465,3.500000000000001,3,0
52045020,2005-03-12,1.9,8.7,3.4000000000000004,1.9,4.6666666666666465,3.0714285714285725,3,0
52045020,2005-03-13,3.1999999999999997,1.9,8.7,3.4000000000000004,4.599999999999979,3.471428571428572,3,0
52045020,2005-03-14,2.4,3.1999999999999997,1.9,8.7,2.49999999999998,3.2714285714285722,3,0
52045020,2005-03-15,1.3,2.4,3.1999999999999997,1.9,2.29999999999998,3.2571428571428584,3,0
52045020,2005-03-16,0.8,1.3,2.4,3.1999999999999997,1.4999999999999798,3.1000000000000014,3,0
52045020,2005-03-17,4.2,0.8,1.3,2.4,2.09999999999998,3.2142857142857153,3,0
52045020,2005-03-18,0.4,4.2,0.8,1.3,1.79999999999998,2.0285714285714294,3,0
52045020,2005-03-19,0.0,0.4,4.2,0.8,1.533333333333313,1.757142857142858,3,0
52045020,2005-03-20,3.1,0.0,0.4,4.2,1.1666666666666465,1.7428571428571438,3,0
52045020,2005-03-21,3.3000000000000003,3.1,0.0,0.4,2.1333333333333133,1.8714285714285723,3,0
52045020,2005-03-22,6.5,3.3000000000000003,3.1,0.0,4.29999999999998,2.614285714285715,3,0
52045020,2005-03-23,2.5,6.5,3.3000000000000003,3.1,4.09999999999998,2.857142857142858,3,0
52045020,2005-03-24,2.6,2.5,6.5,3.3000000000000003,3.8666666666666463,2.62857142857143,3,0
52045020,2005-03-25,6.5,2.6,2.5,6.5,3.8666666666666463,3.500000000000001,3,0
52045020,2005-03-26,1.0,6.5,2.6,2.5,3.3666666666666463,3.6428571428571437,3,0
52045020,2005-03-27,2.2,1.0,6.5,2.6,3.233333333333313,3.5142857142857156,3,0
52045020,2005-03-28,5.9,2.2,1.0,6.5,3.0333333333333137,3.8857142857142866,3,0
52045020,2005-03-29,1.6,5.9,2.2,1.0,3.2333333333333134,3.185714285714287,3,0
52045020,2005-03-30,5.1,1.6,5.9,2.2,4.199999999999981,3.557142857142858,3,0
52045020,2005-03-31,2.1999999999999997,5.1,1.6,5.9,2.966666666666647,3.500000000000001,3,0
52045020,2005-04-01,7.8,2.1999999999999997,5.1,1.6,5.033333333333313,3.6857142857142864,4,0
52045020,2005-04-02,5.0,7.8,2.1999999999999997,5.1,4.99999999999998,4.257142857142858,4,0
52045020,2005-04-03,5.7,5.0,7.8,2.1999999999999997,6.1666666666666465,4.757142857142858,4,0
52045020,2005-04-04,7.5,5.7,5.0,7.8,6.066666666666646,4.985714285714287,4,0
52045020,2005-04-05,7.0,7.5,5.7,5.0,6.733333333333313,5.757142857142858,4,0
52045020,2005-04-06,4.0,7.0,7.5,5.7,6.1666666666666465,5.6000000000000005,4,0
52045020,2005-04-07,3.1999999999999997,4.0,7.0,7.5,4.733333333333314,5.742857142857145,4,0
52045020,2005-04-08,7.2,3.1999999999999997,4.0,7.0,4.799999999999979,5.657142857142858,4,0
52045020,2005-04-09,4.2,7.2,3.1999999999999997,4.0,4.866666666666647,5.542857142857144,4,0
52045020,2005-04-10,5.2,4.2,7.2,3.1999999999999997,5.533333333333314,5.471428571428573,4,0
52045020,2005-04-11,2.8000000000000003,5.2,4.2,7.2,4.066666666666646,4.800000000000002,4,0
52045020,2005-04-12,6.7,2.8000000000000003,5.2,4.2,4.89999999999998,4.757142857142858,4,0
52045020,2005-04-13,2.8,6.7,2.8000000000000003,5.2,4.09999999999998,4.585714285714287,4,0
52045020,2005-04-14,2.8,2.8,6.7,2.8000000000000003,4.09999999999998,4.528571428571429,4,0
52045020,2005-04-15,3.7,2.8,2.8,6.7,3.0999999999999797,4.028571428571429,4,0
52045020,2005-04-16,6.8,3.7,2.8,2.8,4.433333333333313,4.400000000000001,4,0
52045020,2005-04-17,4.0,6.8,3.7,2.8,4.8333333333333135,4.2285714285714295,4,0
52045020,2005-04-18,4.6,4.0,6.8,3.7,5.133333333333312,4.485714285714287,4,0
52045020,2005-04-19,8.0,4.6,4.0,6.8,5.533333333333313,4.671428571428572,4,0
52045020,2005-04-20,3.3,8.0,4.6,4.0,5.299999999999979,4.742857142857145,4,0
52045020,2005-04-21,0.0,3.3,8.0,4.6,3.7666666666666466,4.342857142857143,4,0
52045020,2005-04-22,9.1,0.0,3.3,8.0,4.133333333333312,5.114285714285716,4,0
52045020,2005-04-23,2.1,9.1,0.0,3.3,3.7333333333333125,4.442857142857144,4,0
52045020,2005-04-24,5.4,2.1,9.1,0.0,5.533333333333313,4.642857142857144,4,0
52045020,2005-04-25,7.3,5.4,2.1,9.1,4.933333333333312,5.028571428571429,4,0
52045020,2005-04-26,4.8,7.3,5.4,2.1,5.833333333333312,4.571428571428572,4,0
52045020,2005-04-27,0.0,4.8,7.3,5.4,4.033333333333313,4.100000000000001,4,0
52045020,2005-04-28,5.2,0.0,4.8,7.3,3.3333333333333126,4.842857142857143,4,0
52045020,2005-04-29,6.9,5.2,0.0,4.8,4.033333333333313,4.528571428571429,4,0
52045020,2005-04-30,2.1,6.9,5.2,0.0,4.733333333333313,4.528571428571429,4,0
52045020,2005-05-01,9.7,2.1,6.9,5.2,6.233333333333313,5.142857142857144,5,0
52045020,2005-05-02,3.8000000000000003,9.7,2.1,6.9,5.199999999999979,4.642857142857144,5,0
52045020,2005-05-03,8.0,3.8000000000000003,9.7,2.1,7.166666666666646,5.100000000000001,5,0
52045020,2005-05-04,9.4,8.0,3.8000000000000003,9.7,7.066666666666646,6.442857142857144,5,0
52045020,2005-05-05,5.8999999999999995,9.4,8.0,3.8000000000000003,7.766666666666645,6.542857142857144,5,0
52045020,2005-05-06,7.8,5.8999999999999995,9.4,8.0,7.699999999999979,6.671428571428573,5,0
52045020,2005-05-07,6.9,7.8,5.8999999999999995,9.4,6.866666666666646,7.3571428571428585,5,0
52045020,2005-05-08,0.9,6.9,7.8,5.8999999999999995,5.19999999999998,6.100000000000001,5,0
52045020,2005-05-09,6.3,0.9,6.9,7.8,4.699999999999979,6.457142857142858,5,0
52045020,2005-05-10,3.1,6.3,0.9,6.9,3.4333333333333127,5.757142857142858,5,0
52045020,2005-05-11,8.1,3.1,6.3,0.9,5.833333333333312,5.571428571428572,5,0
52045020,2005-05-12,6.3,8.1,3.1,6.3,5.833333333333312,5.628571428571431,5,0
52045020,2005-05-13,0.7,6.3,8.1,3.1,5.033333333333313,4.614285714285715,5,0
52045020,2005-05-14,0.0,0.7,6.3,8.1,2.3333333333333126,3.6285714285714294,5,0
52045020,2005-05-15,5.2,0.0,0.7,6.3,1.9666666666666461,4.242857142857145,5,0
52045020,2005-05-16,2.3,5.2,0.0,0.7,2.499999999999979,3.671428571428573,5,0
52045020,2005-05-17,3.3,2.3,5.2,0.0,3.5999999999999788,3.7000000000000006,5,0
52045020,2005-05-18,8.3,3.3,2.3,5.2,4.633333333333312,3.728571428571429,5,0
52045020,2005-05-19,4.2,8.3,3.3,2.3,5.266666666666645,3.4285714285714297,5,0
52045020,2005-05-20,4.8999999999999995,4.2,8.3,3.3,5.799999999999979,4.02857142857143,5,0
52045020,2005-05-21,3.4,4.8999999999999995,4.2,8.3,4.166666666666646,4.514285714285715,5,0
52045020,2005-05-22,2.2,3.4,4.8999999999999995,4.2,3.4999999999999787,4.085714285714286,5,0
52045020,2005-05-23,1.4000000000000001,2.2,3.4,4.8999999999999995,2.3333333333333126,3.957142857142858,5,0
52045020,2005-05-24,7.8,1.4000000000000001,2.2,3.4,3.7999999999999794,4.600000000000001,5,0
52045020,2005-05-25,9.0,7.8,1.4000000000000001,2.2,6.066666666666646,4.700000000000001,5,0
52045020,2005-05-26,6.2,9.0,7.8,1.4000000000000001,7.666666666666646,4.985714285714287,5,0
52045020,2005-05-27,8.6,6.2,9.0,7.8,7.933333333333313,5.514285714285715,5,0
52045020,2005-05-28,6.2,8.6,6.2,9.0,6.99999999999998,5.914285714285716,5,0
52045020,2005-05-29,5.5,6.2,8.6,6.2,6.766666666666647,6.385714285714287,5,0
52045020,2005-05-30,7.8,5.5,6.2,8.6,6.499999999999979,7.300000000000002,5,0
52045020,2005-05-31,5.2,7.8,5.5,6.2,6.1666666666666465,6.92857142857143,5,0
52045020,2005-06-01,4.1,5.2,7.8,5.5,5.699999999999979,6.2285714285714295,6,0
52045020,2005-06-02,6.6,4.1,5.2,7.8,5.299999999999979,6.2857142857142865,6,0
52045020,2005-06-03,7.800000000000001,6.6,4.1,5.2,6.1666666666666465,6.171428571428573,6,0
52045020,2005-06-04,3.5,7.800000000000001,6.6,4.1,5.966666666666646,5.7857142857142865,6,0
52045020,2005-06-05,3.3000000000000003,3.5,7.800000000000001,6.6,4.866666666666647,5.471428571428572,6,0
52045020,2005-06-06,4.0,3.3000000000000003,3.5,7.800000000000001,3.5999999999999788,4.92857142857143,6,0
52045020,2005-06-07,3.9,4.0,3.3000000000000003,3.5,3.7333333333333125,4.742857142857145,6,0
52045020,2005-06-08,7.5,3.9,4.0,3.3000000000000003,5.133333333333312,5.2285714285714295,6,0
52045020,2005-06-09,5.1,7.5,3.9,4.0,5.499999999999979,5.014285714285715,6,0
52045020,2005-06-10,7.9,5.1,7.5,3.9,6.833333333333312,5.02857142857143,6,0
52045020,2005-06-11,3.6,7.9,5.1,7.5,5.533333333333313,5.0428571428571445,6,0
52045020,2005-06-12,5.1,3.6,7.9,5.1,5.533333333333313,5.3,6,0
52045020,2005-06-13,7.7,5.1,3.6,7.9,5.466666666666646,5.828571428571429,6,0
52045020,2005-06-14,6.7,7.7,5.1,3.6,6.499999999999979,6.2285714285714295,6,0
52045020,2005-06-15,7.8,6.7,7.7,5.1,7.399999999999978,6.271428571428572,6,0
52045020,2005-06-16,8.4,7.8,6.7,7.7,7.633333333333312,6.742857142857145,6,0
52045020,2005-06-17,2.7,8.4,7.8,6.7,6.299999999999979,6.000000000000001,6,0
52045020,2005-06-18,7.6,2.7,8.4,7.8,6.233333333333313,6.571428571428571,6,0
52045020,2005-06-19,1.3,7.6,2.7,8.4,3.8666666666666454,6.02857142857143,6,0
52045020,2005-06-20,2.3,1.3,7.6,2.7,3.7333333333333116,5.257142857142858,6,0
52045020,2005-06-21,3.4,2.3,1.3,7.6,2.333333333333312,4.7857142857142865,6,0
52045020,2005-06-22,7.5,3.4,2.3,1.3,4.399999999999978,4.742857142857143,6,0
52045020,2005-06-23,2.5,7.5,3.4,2.3,4.466666666666645,3.900000000000001,6,0
52045020,2005-06-24,9.9,2.5,7.5,3.4,6.633333333333312,4.92857142857143,6,0
52045020,2005-06-25,8.9,9.9,2.5,7.5,7.09999999999998,5.114285714285715,6,0
52045020,2005-06-26,7.7,8.9,9.9,2.5,8.833333333333313,6.02857142857143,6,0
52045020,2005-06-27,0.1,7.7,8.9,9.9,5.566666666666645,5.714285714285715,6,0
52045020,2005-06-28,4.4,0.1,7.7,8.9,4.066666666666646,5.8571428571428585,6,0
52045020,2005-06-29,0.0,4.4,0.1,7.7,1.4999999999999793,4.7857142857142865,6,0
52045020,2005-06-30,3.9,0.0,4.4,0.1,2.766666666666646,4.985714285714287,6,0
52045020,2005-07-01,5.2,3.9,0.0,4.4,3.0333333333333123,4.314285714285716,7,0
52045020,2005-07-02,3.6,5.2,3.9,0.0,4.233333333333312,3.5571428571428583,7,0
52045020,2005-07-03,10.3,3.6,5.2,3.9,6.366666666666646,3.9285714285714297,7,1
52045020,2005-07-04,0.5,10.3,3.6,5.2,4.799999999999979,3.985714285714287,7,0
52045020,2005-07-05,8.2,0.5,10.3,3.6,6.333333333333312,4.528571428571429,7,0
52045020,2005-07-06,2.7,8.2,0.5,10.3,3.7999999999999794,4.9142857142857155,7,0
52045020,2005-07-07,7.8,2.7,8.2,0.5,6.233333333333313,5.471428571428573,7,0
52045020,2005-07-08,9.7,7.8,2.7,8.2,6.733333333333313,6.114285714285715,7,0
52045020,2005-07-09,11.1,9.7,7.8,2.7,9.533333333333312,7.185714285714286,7,1
52045020,2005-07-10,8.5,11.1,9.7,7.8,9.766666666666646,6.92857142857143,7,0
52045020,2005-07-11,8.1,8.5,11.1,9.7,9.233333333333313,8.014285714285716,7,0
52045020,2005-07-12,10.1,8.1,8.5,11.1,8.899999999999979,8.285714285714286,7,1
52045020,2005-07-13,8.1,10.1,8.1,8.5,8.766666666666646,9.057142857142859,7,0
52045020,2005-07-14,5.6,8.1,10.1,8.1,7.933333333333312,8.742857142857144,7,0
52045020,2005-07-15,7.9,5.6,8.1,10.1,7.199999999999979,8.485714285714286,7,0
52045020,2005-07-16,5.9,7.9,5.6,8.1,6.466666666666646,7.742857142857143,7,0
52045020,2005-07-17,4.0,5.9,7.9,5.6,5.933333333333313,7.1000000000000005,7,0
52045020,2005-07-18,2.8,4.0,5.9,7.9,4.233333333333313,6.342857142857144,7,0
52045020,2005-07-19,2.2,2.8,4.0,5.9,2.999999999999979,5.214285714285715,7,0
52045020,2005-07-20,3.7,2.2,2.8,4.0,2.8999999999999795,4.585714285714287,7,0
52045020,2005-07-21,8.2,3.7,2.2,2.8,4.699999999999979,4.957142857142857,7,0
52045020,2005-07-22,6.1,8.2,3.7,2.2,5.999999999999979,4.700000000000001,7,0
52045020,2005-07-23,11.4,6.1,8.2,3.7,8.566666666666647,5.485714285714287,7,1
52045020,2005-07-24,4.9,11.4,6.1,8.2,7.466666666666646,5.614285714285716,7,0
52045020,2005-07-25,12.1,4.9,11.4,6.1,9.466666666666647,6.942857142857144,7,1
52045020,2005-07-26,11.0,12.1,4.9,11.4,9.333333333333313,8.200000000000001,7,1
52045020,2005-07-27,9.0,11.0,12.1,4.9,10.69999999999998,8.957142857142857,7,0
52045020,2005-07-28,10.8,9.0,11.0,12.1,10.266666666666646,9.328571428571431,7,1
52045020,2005-07-29,8.8,10.8,9.0,11.0,9.533333333333312,9.714285714285717,7,0
52045020,2005-07-30,0.4,8.8,10.8,9.0,6.6666666666666465,8.142857142857144,7,0
52045020,2005-07-31,6.4,0.4,8.8,10.8,5.19999999999998,8.357142857142858,7,0
52045020,2005-08-01,2.1,6.4,0.4,8.8,2.966666666666646,6.92857142857143,8,0
52045020,2005-08-02,4.1,2.1,6.4,0.4,4.199999999999979,5.942857142857144,8,0
52045020,2005-08-03,6.2,4.1,2.1,6.4,4.133333333333312,5.5428571428571445,8,0
52045020,2005-08-04,4.1,6.2,4.1,2.1,4.799999999999979,4.585714285714287,8,0
52045020,2005-08-05,10.4,4.1,6.2,4.1,6.89999999999998,4.814285714285715,8,1
52045020,2005-08-06,11.4,10.4,4.1,6.2,8.633333333333313,6.385714285714287,8,1
52045020,2005-08-07,9.0,11.4,10.4,4.1,10.266666666666646,6.757142857142859,8,0
52045020,2005-08-08,6.4,9.0,11.4,10.4,8.933333333333314,7.371428571428573,8,0
52045020,2005-08-09,9.799999999999999,6.4,9.0,11.4,8.399999999999979,8.185714285714287,8,0
52045020,2005-08-10,5.5,9.799999999999999,6.4,9.0,7.233333333333313,8.085714285714285,8,0
52045020,2005-08-11,9.5,5.5,9.799999999999999,6.4,8.266666666666646,8.857142857142858,8,0
52045020,2005-08-12,6.9,9.5,5.5,9.799999999999999,7.299999999999979,8.35714285714286,8,0
52045020,2005-08-13,6.7,6.9,9.5,5.5,7.699999999999979,7.685714285714286,8,0
52045020,2005-08-14,7.6,6.7,6.9,9.5,7.066666666666646,7.485714285714287,8,0
52045020,2005-08-15,5.1,7.6,6.7,6.9,6.466666666666646,7.300000000000002,8,0
52045020,2005-08-16,0.6,5.1,7.6,6.7,4.433333333333313,5.985714285714287,8,0
52045020,2005-08-17,1.3,0.6,5.1,7.6,2.3333333333333126,5.385714285714287,8,0
52045020,2005-08-18,10.0,1.3,0.6,5.1,3.966666666666646,5.457142857142858,8,0
52045020,2005-08-19,2.6999999999999997,10.0,1.3,0.6,4.666666666666646,4.8571428571428585,8,0
52045020,2005-08-20,10.0,2.6999999999999997,10.0,1.3,7.566666666666646,5.328571428571429,8,0
52045020,2005-08-21,3.7,10.0,2.6999999999999997,10.0,5.466666666666646,4.771428571428572,8,0
52045020,2005-08-22,9.9,3.7,10.0,2.6999999999999997,7.866666666666646,5.457142857142857,8,0
52045020,2005-08-23,8.7,9.9,3.7,10.0,7.433333333333312,6.614285714285715,8,0
52045020,2005-08-24,5.7,8.7,9.9,3.7,8.099999999999978,7.242857142857145,8,0
52045020,2005-08-25,8.8,5.7,8.7,9.9,7.733333333333312,7.071428571428572,8,0
52045020,2005-08-26,5.5,8.8,5.7,8.7,6.666666666666646,7.471428571428572,8,0
52045020,2005-08-27,6.0,5.5,8.8,5.7,6.766666666666645,6.9,8,0
52045020,2005-08-28,9.4,6.0,5.5,8.8,6.966666666666645,7.714285714285715,8,0
52045020,2005-08-29,6.7,9.4,6.0,5.5,7.366666666666646,7.257142857142859,8,0
52045020,2005-08-30,7.7,6.7,9.4,6.0,7.933333333333312,7.114285714285716,8,0
52045020,2005-08-31,6.8,7.7,6.7,9.4,7.066666666666645,7.271428571428572,8,0
52045020,2005-09-01,8.2,6.8,7.7,6.7,7.566666666666645,7.185714285714288,9,0
52045020,2005-09-02,5.8999999999999995,8.2,6.8,7.7,6.966666666666645,7.242857142857145,9,0
52045020,2005-09-03,4.5,5.8999999999999995,8.2,6.8,6.199999999999978,7.02857142857143,9,0
52045020,2005-09-04,9.299999999999999,4.5,5.8999999999999995,8.2,6.566666666666644,7.014285714285715,9,0
52045020,2005-09-05,4.4,9.299999999999999,4.5,5.8999999999999995,6.066666666666644,6.685714285714286,9,0
52045020,2005-09-06,10.5,4.4,9.299999999999999,4.5,8.066666666666643,7.085714285714287,9,1
52045020,2005-09-07,8.5,10.5,4.4,9.299999999999999,7.7999999999999785,7.328571428571429,9,0
52045020,2005-09-08,9.5,8.5,10.5,4.4,9.499999999999979,7.514285714285715,9,0
52045020,2005-09-09,8.2,9.5,8.5,10.5,8.733333333333311,7.842857142857143,9,0
52045020,2005-09-10,10.2,8.2,9.5,8.5,9.299999999999978,8.657142857142857,9,1
52045020,2005-09-11,7.199999999999999,10.2,8.2,9.5,8.53333333333331,8.357142857142858,9,0
52045020,2005-09-12,6.2,7.199999999999999,10.2,8.2,7.866666666666643,8.614285714285716,9,0
52045020,2005-09-13,3.2,6.2,7.199999999999999,10.2,5.53333333333331,7.571428571428572,9,0
52045020,2005-09-14,7.0,3.2,6.2,7.199999999999999,5.466666666666645,7.3571428571428585,9,0
52045020,2005-09-15,6.9,7.0,3.2,6.2,5.699999999999978,6.985714285714287,9,0
52045020,2005-09-16,10.8,6.9,7.0,3.2,8.233333333333311,7.3571428571428585,9,1
52045020,2005-09-17,10.6,10.8,6.9,7.0,9.43333333333331,7.4142857142857155,9,1
52045020,2005-09-18,11.0,10.6,10.8,6.9,10.799999999999978,7.957142857142857,9,1
52045020,2005-09-19,6.1,11.0,10.6,10.8,9.233333333333311,7.942857142857144,9,0
52045020,2005-09-20,0.8,6.1,11.0,10.6,5.966666666666644,7.600000000000001,9,0
52045020,2005-09-21,2.2,0.8,6.1,11.0,3.0333333333333106,6.9142857142857155,9,0
52045020,2005-09-22,1.4,2.2,0.8,6.1,1.4666666666666444,6.128571428571429,9,0
52045020,2005-09-23,1.2,1.4,2.2,0.8,1.5999999999999774,4.757142857142858,9,0
52045020,2005-09-24,3.6,1.2,1.4,2.2,2.0666666666666442,3.7571428571428584,9,0
52045020,2005-09-25,4.5,3.6,1.2,1.4,3.099999999999978,2.8285714285714296,9,0
52045020,2005-09-26,1.3,4.5,3.6,1.2,3.133333333333311,2.1428571428571437,9,0
52045020,2005-09-27,0.0,1.3,4.5,3.6,1.9333333333333107,2.0285714285714294,9,0
52045020,2005-09-28,5.0,0.0,1.3,4.5,2.0999999999999774,2.4285714285714297,9,0
52045020,2005-09-29,8.7,5.0,0.0,1.3,4.566666666666644,3.471428571428572,9,0
52045020,2005-09-30,9.8,8.7,5.0,0.0,7.833333333333311,4.700000000000001,9,0
